program,status,object,boundary
ST537,proven_exact_blockwise_modular_ranks,Degree8_Blockwise_Exact_Modular_Ranks,Rank-deficient block equality over Q still requires rational upper certificates.
ST538,proven_exact_cumulative_modular_rank_profile,Degree8_Cumulative_Family_Ranks,The profile localizes dependencies but remains finite-field unless a family is column-full.
ST539,proven_blockwise_Q_independence_where_full,Degree8_Blockwise_CharacteristicZero_Consequences,Cross-family relations and every deficient block retain the displayed intervals.
ST540,exhaustive_two_level_family_search_completed,Exhaustive_TwoLevel_Transition_Search,"Scalar minimization is high-accuracy numerical, not interval-certified; general states have more than two levels."
ST541,strong_reflection_even_orbit_space_stress_test,ReflectionEven_OrbitSpace_Stress_Test,Multistart optimization does not exhaust the compact six-dimensional quotient.
ST542,strong_numerical_uniform_branch_frequency_replay,Symmetric_Noise_Branch_Frequency_Replay,Sampling confirms the symmetry theorem but does not create physical fluctuations or a selector.
ST543,proven_nonunique_flow_evades_vacuum_no_go_but_moves_selector,Nonunique_Flow_Escape_Classification,Nonuniqueness does not remove the selector problem; it relocates it to the solution concept/regularization.
ST544,proven_conditional_finite_sample_three_channel_bound,FiniteShot_ThreeChannel_Gaussian_Design,"The Gaussian likelihood and sigma are supplied synthetic assumptions, not detector calibration."
ST545,proven_CP_operational_conjugacy_record_invariance,CompletelyPositive_Operational_Conjugacy,The numerical Kraus fixture is CP but not asserted trace preserving; physical instruments require normalization and records.
ST546,proven_joint_channel_calibration_one_torsor_obstruction,Joint_Channel_Calibration_Identifiability,One dimensional anchor remains necessary even with all three channels.
ST547,proven_fine_chart_IR_extension,FineChart_IR_Continuation_Attempt,Radius refinement is not a new analytic coordinate or global root count.
ST548,numerical_IR_complement_multistart_search,IR_Complement_Multistart_Search,Failure to find a disconnected root is not an interval complement cover.
ST549,blocked_no_new_strict_source_provider,Strict_Source_Admission_Gate,"No legacy bridge/role transfer, SM/GR, L_total, or ToE closure."
ST550,proven_minimal_package_role_separation,Minimal_Conversion_Sector_Operational_Package,"This is an axiom-augmented architecture, not strict ToE closure."
ST551,blocked_no_independent_empirical_evidence,Independent_Evidence_Gate,Round six remains local analytic/computational work.
