program,status,object,boundary
ST6702,Declared,falsification_minimality_formal_verification_Objective,Fifty-round master audit.
ST6703,Audited,falsification_minimality_formal_verification_EvidenceIntake,Fifty-round master audit.
ST6704,Constructed,falsification_minimality_formal_verification_TypedCandidate,Fifty-round master audit.
ST6705,Proven or scoped,falsification_minimality_formal_verification_Theorem,Fifty-round master audit.
ST6706,Recorded,falsification_minimality_formal_verification_ProofIdea,Fifty-round master audit.
ST6707,Retained,falsification_minimality_formal_verification_PositiveResult,Fifty-round master audit.
ST6708,Constructed,falsification_minimality_formal_verification_Counterexample,Fifty-round master audit.
ST6709,Completed,falsification_minimality_formal_verification_SymmetryAudit,Fifty-round master audit.
ST6710,Completed,falsification_minimality_formal_verification_VariationalAudit,Fifty-round master audit.
ST6711,Completed,falsification_minimality_formal_verification_ProbabilityAudit,Fifty-round master audit.
ST6712,Completed,falsification_minimality_formal_verification_DynamicAudit,Fifty-round master audit.
ST6713,Classified,falsification_minimality_formal_verification_StrictBoundary,Fifty-round master audit.
ST6714,Not established,falsification_minimality_formal_verification_PhysicalBoundary,Fifty-round master audit.
ST6715,Round verdict,falsification_minimality_formal_verification_RoundVerdict,Fifty-round master audit.
ST6716,Recommendation,falsification_minimality_formal_verification_NextDependency,Fifty-round master audit.
