program,status,object,boundary
ST7947,Declared,hierarchy_scale_level_activity_Objective,Hundred-round FDT audit.
ST7948,Audited,hierarchy_scale_level_activity_PriorEvidence,Hundred-round FDT audit.
ST7949,Constructed,hierarchy_scale_level_activity_TypedObject,Hundred-round FDT audit.
ST7950,Proven or scoped,hierarchy_scale_level_activity_Theorem,Hundred-round FDT audit.
ST7951,Recorded,hierarchy_scale_level_activity_Derivation,Hundred-round FDT audit.
ST7952,Retained,hierarchy_scale_level_activity_PositiveContent,Hundred-round FDT audit.
ST7953,Identified,hierarchy_scale_level_activity_FreeParameter,Hundred-round FDT audit.
ST7954,Constructed,hierarchy_scale_level_activity_Counterexample,Hundred-round FDT audit.
ST7955,Completed,hierarchy_scale_level_activity_SymmetryAudit,Hundred-round FDT audit.
ST7956,Completed,hierarchy_scale_level_activity_FDTTest,Hundred-round FDT audit.
ST7957,Classified,hierarchy_scale_level_activity_StrictStatus,Hundred-round FDT audit.
ST7958,Not established,hierarchy_scale_level_activity_PhysicalStatus,Hundred-round FDT audit.
ST7959,Installed,hierarchy_scale_level_activity_FalsificationRule,Hundred-round FDT audit.
ST7960,Round verdict,hierarchy_scale_level_activity_RoundVerdict,Hundred-round FDT audit.
ST7961,Recommendation,hierarchy_scale_level_activity_NextDependency,Hundred-round FDT audit.
