program,status,object,boundary
ST1587,constructed_independent_classical_and_quantum_affine_calibration_polytopes,IndependentAffinePolytope,Maps need not share parameters.
ST1588,proven_affine_probability_extrema_occur_at_box_vertices,AffineVertexExtrema,"Multiaffine in epsilon,a,b and monotone in p."
ST1589,proven_independent_classical_return_range_at_t06,BaseClassicalRange,Exact vertex enumeration in double precision.
ST1590,proven_independent_quantum_return_range_at_t06,BaseQuantumRange,Closed quantum base.
ST1591,proven_base_return_ranges_remain_disjoint_under_independent_5pct_2pct_maps,BaseIndependentGap,Sharper than prior triangle sufficient bound.
ST1592,constructed_complete_1000_cell_composite_cover_with_independent_calibration_maps,CompositeIndependentCover,Calibration vertices enclosed per time/model.
ST1593,proven_positive_composite_RSS_under_independent_5pct_2pct_calibration,CompositeIndependentRSS,Frozen decimal/nuisance box.
ST1594,proven_at_least_one_calibrated_time_residual_lower_bound,CompositeIndependentResidual,Pigeonhole.
ST1595,independent_certificate_is_weaker_than_common_map_certificate_but_positive,CommonVsIndependentComparison,Expected extra freedom cost.
ST1596,proven_uniform_efficiency_each_does_not_change_click_conditioned_ranges,UniformEfficiencyBox,"Efficiencies may differ, attempts/no-clicks retain them."
ST1597,attempt_and_no_click_fields_remain_required_for_independent_efficiencies,NoClickRequirement,Postselection no-go.
ST1598,vertex_dependent_detector_confusion_polytope_remains_unclosed,VertexDependentMatrixBoundary,Binary affine map only.
ST1599,constructed_independent_calibration_artifact_hash,ArtifactHash,Reproducibility.
ST1600,upgraded_independent_5pct_2pct_status_from_not_certified_to_positive_specific_affine_certificate,RoundFour_Verdict,"Prior sufficient bound was conservative, not false."
ST1601,recommended_ST1602_ST1616,RoundFour_Recommendation,Analyze fine-fiber q identifiability and channel aliases.
