program,status,object,boundary
ST3882,Proven,ScreeningResult,Alternating differences all positive but insufficient.
ST3883,Proven,HankelTheorem,Two shifted Hankel matrices indefinite.
ST3884,Proven,RobustnessTheorem,Uniform repair at least 3.67e-4.
ST3885,No-go,StrictNoGo,No exact positive Hausdorff/Stieltjes mixture.
ST3886,No-go,LegacyNoGo,Legacy/absolute legacy fail.
ST3887,Conditional,SignedAlternative,Signed/complex mixtures possible.
ST3888,Boundary,ApproximateBoundary,Approximate repair needs loss/prior.
ST3889,Constructed,Gate,Ten rows.
ST3890,Result,GateScore,Three mathematical passes.
ST3891,Ledger,ProvenLedger,Finite screen/Hankel/robustness.
ST3892,Ledger,ConditionalLedger,Deformed approximate mixtures.
ST3893,Ledger,RefutedLedger,Exact positive spectral relaxation foundation.
ST3894,Recommendation,HighestValueNext,Do not pursue positive exponential-mixture tails without modifying frozen weights; next test should classify positive local continuations under exact finite matching by a different principle.
ST3895,Final verdict,FinalInterpretation,The strict finite kernel is positive as a graph but not a truncated completely monotone moment sequence.
ST3896,Cycle complete,CycleTrigger,Release 11.25.
