program,status,object,boundary
ST912,constructed_four_annihilation_notions,Annihilation_Definition_Lattice,Definitions.
ST913,proven_unitary_zero_state_unreachable,Unitary_Norm_NoExtinction,Finite self-adjoint model.
ST914,proven_heat_total_mass_conservation,Heat_Mass_Conservation,Probability embedding.
ST915,proven_heat_pattern_exponential_decay,Heat_Pattern_Decay,Localization not protected.
ST916,proven_wave_phase_space_energy_conservation,Wave_PhaseSpace_Energy,Second-order wave model supplied.
ST917,proven_constant_zero_mode_persists,ZeroMode_Persistence,Carries no localization.
ST918,proven_finite_time_semigroup_invertibility_linear_space,FiniteTime_Invertibility,Inverse not stochastic.
ST919,proven_loss_can_annihilate_without_source,OpenLoss_Extinction_Counterexample,Open law additional.
ST920,proven_dephasing_destroys_coherence_not_populations,Dephasing_Coherence_Loss,Environment supplied.
ST921,proven_accessible_information_can_vanish_while_global_state_persists,GlobalVsAccessible_Information,Context dependent.
ST922,proven_finite_unitary_almost_recurrence,FiniteUnitary_Recurrence,Not soliton stability.
ST923,proven_instantaneous_component_zero_not_global_annihilation,InstantaneousZero_NotAnnihilation,Measurements can vanish.
ST924,strict_core_protects_norm_or_mass_not_nadsoliton_identity,StrictCore_Persistence_Status,Nonlinear object absent.
ST925,blocked_no_strict_persistence_source_beyond_linear_conservation,PersistenceSource_Gate,Need nonlinear/topological/pump law.
ST926,blocked_no_evidence,Evidence_Gate,Round one local.
