program,status,object,boundary
ST1302,frozen_ideal_Bernoulli_probabilities,FrozenBernoulliParameters,Perfect preparation/readout and iid trials.
ST1303,proven_positive_directional_KL_divergences,Bernoulli_KL,Natural logarithms.
ST1304,strong_numerical_Bernoulli_Chernoff_information,Bernoulli_Chernoff,Scalar bounded optimization.
ST1305,proven_binomial_count_is_sufficient_and_LLR_monotone,LikelihoodRatio_Monotonicity,Simple hypotheses with p_Q>p_C.
ST1306,proven_exact_binomial_five_percent_design,FivePercent_Threshold,Tail probabilities evaluated by scipy double precision.
ST1307,proven_exact_binomial_one_percent_design,OnePercent_Threshold,Tail probabilities evaluated by scipy double precision.
ST1308,proven_exact_binomial_per_mille_design,PerMille_Threshold,Tail probabilities evaluated by scipy double precision.
ST1309,proven_hundred_shot_ideal_error_below_five_per_million,HundredShot_Performance,Simple model only.
ST1310,constructed_Hoeffding_midpoint_conservative_design,HoeffdingConservativeBound,Distribution-free Bernoulli tail bound.
ST1311,strong_numerical_full_vertex_Chernoff_information,FullVertex_Chernoff,Twelve-outcome model.
ST1312,proven_full_vertex_record_is_more_informative_than_binary_return_for_declared_models,FullVertex_InformationGain,Data processing/coarse-graining plus computed strict gap.
ST1313,listed_ideal_test_assumptions,IID_Assumptions,Violations handled next round.
ST1314,constructed_invalid_record_fail_closed_rules,InvalidRecord_FailClosed,Executable specification precursor.
ST1315,finite_count_discrimination_is_easy_only_for_ideal_simple_hypotheses,FiniteCount_Verdict,No physical feasibility claim.
ST1316,recommended_ST1317_ST1331,RoundThree_Recommendation,"Stress-test timing, dephasing, loss and composite alternatives."
