program,status,object,boundary
ST4467,Proven,ObjectsFiniteRestrictions,
ST4468,Proven,MorphismsExtensions,
ST4469,Proven,ForgetfulFunctor,
ST4470,Proven,SectionFunctor,
ST4471,Proven,AutomorphismKernel,
ST4472,Proven,NaturalitySquare,
ST4473,Proven,NoSectionByAutomorphisms,
ST4474,Proven,PointedCategory,
ST4475,Proven,AddedBasepoint,
ST4476,Proven,RegularizedCategory,
ST4477,Proven,ExtraStructure,
ST4478,Proven,UniversalProperty,
ST4479,Proven,CategoricalNoGo,
ST4480,Round verdict,RoundVerdict,
ST4481,Recommendation,Next,
