program,status,object,boundary
ST5217,Classified,minimum_tail_section_Objective,Declared scope.
ST5218,Audited,minimum_tail_section_Input,Prior strict/legacy packets.
ST5219,Constructed,minimum_tail_section,Mathematical type separated.
ST5220,Proven or inherited,minimum_tail_section_CoreStatement,Within declared class.
ST5221,Recorded,minimum_tail_section_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5222,Retained,minimum_tail_section_PositiveContent,No overpromotion.
ST5223,Retained,minimum_tail_section_Counterexample,Alternative representative or symmetry orbit.
ST5224,Passed boundary,minimum_tail_section_SymmetryTest,Invariant data do not select free orbit member.
ST5225,Proven boundary,minimum_tail_section_RemovalTest,Removing extra structure restores ambiguity.
ST5226,Classified,minimum_tail_section_StrictStatus,Only fiber-invariant content is strict.
ST5227,Not established,minimum_tail_section_PhysicalStatus,Units/OA/evidence checked separately.
ST5228,Separated,minimum_tail_section_LegacyStatus,No silent role transfer.
ST5229,Installed,minimum_tail_section_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5230,Round verdict,minimum_tail_section_RoundVerdict,Adaptive output.
ST5231,Recommendation,minimum_tail_section_NextDependency,Next theme follows from this boundary.
