program,status,object,boundary
ST3447,Defined,CountingFunction,N(Lambda).
ST3448,Proven,LevelCutoff,l~log Lambda/log(2rho).
ST3449,Proven,SpectralDimension,d_s=2log2/log(2rho).
ST3450,Defined,MetricScale,delta_l=r^-l.
ST3451,Proven,HausdorffDimension,D=log2/logr.
ST3452,Proven,WalkExponent,d_w=log(2rho)/logr.
ST3453,Proven,EinsteinRelation,d_s=2D/d_w.
ST3454,Proven,RIndependenceOfDs,d_s independent of r.
ST3455,Proven,RhoDependenceOfDs,d_s strictly decreases with rho.
ST3456,Proven,RhoInversion,rho=2^(2/d_s-1).
ST3457,Proven,DimensionRange,"rho in (1/2,infty) gives d_s in (infty,0)."
ST3458,Boundary,CriticalDivergence,rho->1/2+ gives d_s->infty.
ST3459,Boundary,LargeRhoLimit,rho->infty gives d_s->0.
ST3460,Round verdict,RoundTwoVerdict,A target spectral dimension selects rho but target is additional.
ST3461,Recommendation,RoundTwoRecommendation,Conditional eta closures.
