program,status,object,boundary
ST1407,constructed_full_twelve_outcome_log_likelihood,FullVertexLikelihood,Simple frozen hypotheses.
ST1408,constructed_seven_cyclic_distance_classes,DistanceClassReduction,Uses reflection-symmetric frozen distributions.
ST1409,proven_distance_class_is_sufficient_for_frozen_vertex_likelihood,SevenClassSufficiency,Paired vertices have identical likelihood ratio.
ST1410,proven_finite_per_class_log_likelihoods,PerClassLogLikelihoodRatios,All probabilities strictly positive.
ST1411,proven_full_directional_KL_values,FullKL_Directions,Natural logs.
ST1412,strong_numerical_full_Chernoff_information,FullChernoff,Scalar bounded optimization.
ST1413,proven_single_shot_equal_prior_Bayes_error,SingleShotTVBayesError,Simple distributions.
ST1414,proven_Chernoff_equal_prior_error_upper_bound,ChernoffFiniteShotBound,Standard product-measure bound.
ST1415,constructed_full_record_one_percent_sufficient_shot_bound,FullRecord_OnePercentBound,"Chernoff bound, not exact minimal n."
ST1416,constructed_binary_Chernoff_one_percent_sufficient_bound,BinaryChernoffBoundComparison,Conservative comparison.
ST1417,proven_full_record_has_positive_Chernoff_gain,InformationGainRatio,Frozen models.
ST1418,constructed_confusion_matrix_likelihood_pushforward,MultinomialCalibrationMap,"Known detector matrix M maps p,q before likelihood calculation."
ST1419,constructed_conservative_four_time_composite_shot_bound_from_interval_residual,CompositeCertifiedConservativeShots,"Hoeffding union bound, binary returns, per time."
ST1420,full_distance_class_record_is_preferred_for_simple_models_but_composite_bound_remains_conservative,RoundFour_Verdict,No exact composite likelihood yet.
ST1421,recommended_ST1422_ST1436,RoundFour_Recommendation,Add anytime-valid likelihood/e-process rules and protocol 10.99.
