program,status,object,boundary
ST7257,Declared,nonequilibrium_housekeeping_heat_Objective,Hundred-round FDT audit.
ST7258,Audited,nonequilibrium_housekeeping_heat_PriorEvidence,Hundred-round FDT audit.
ST7259,Constructed,nonequilibrium_housekeeping_heat_TypedObject,Hundred-round FDT audit.
ST7260,Proven or scoped,nonequilibrium_housekeeping_heat_Theorem,Hundred-round FDT audit.
ST7261,Recorded,nonequilibrium_housekeeping_heat_Derivation,Hundred-round FDT audit.
ST7262,Retained,nonequilibrium_housekeeping_heat_PositiveContent,Hundred-round FDT audit.
ST7263,Identified,nonequilibrium_housekeeping_heat_FreeParameter,Hundred-round FDT audit.
ST7264,Constructed,nonequilibrium_housekeeping_heat_Counterexample,Hundred-round FDT audit.
ST7265,Completed,nonequilibrium_housekeeping_heat_SymmetryAudit,Hundred-round FDT audit.
ST7266,Completed,nonequilibrium_housekeeping_heat_FDTTest,Hundred-round FDT audit.
ST7267,Classified,nonequilibrium_housekeeping_heat_StrictStatus,Hundred-round FDT audit.
ST7268,Not established,nonequilibrium_housekeeping_heat_PhysicalStatus,Hundred-round FDT audit.
ST7269,Installed,nonequilibrium_housekeeping_heat_FalsificationRule,Hundred-round FDT audit.
ST7270,Round verdict,nonequilibrium_housekeeping_heat_RoundVerdict,Hundred-round FDT audit.
ST7271,Recommendation,nonequilibrium_housekeeping_heat_NextDependency,Hundred-round FDT audit.
