program,status,object,boundary
ST3717,Defined,TruncatedContinuation,K(d)=0 for d>6.
ST3718,Proven,ExactMatch,Matches all strict weights.
ST3719,Proven,PositiveConductances,d<=6 positive.
ST3720,Proven,FiniteRange,Compact support.
ST3721,Proven,QuadraticSymbol,lambda~Ck2.
ST3722,Computed,NumericalSlope,Small-k fit.
ST3723,Computed,PositiveCoefficient,lambda/k2.
ST3724,Proven,NormalWalk,d_w=2 in 1D.
ST3725,Conditional,FiniteWaveSpeed,Wave speed sqrt(C).
ST3726,Computed,SpeedValue,Dimensionless only.
ST3727,No-go,CutoffChoice,Why cutoff exactly6 remains finite-carrier premise.
ST3728,Boundary,RefinementBoundary,Growing refinements need cutoff law.
ST3729,Constructed,SmoothTailAlternative,Positive exponential tails give analytic k and quadratic order too.
ST3730,Round verdict,RoundFourVerdict,A positive local continuum exists but is not unique.
ST3731,Recommendation,RoundFourRecommendation,Classify incompatible desiderata.
