program,status,object,boundary
ST627,proven_channel_refinement_time_scaling_exponents,Wave_Heat_Unitary_Refinement_TimeScaling,The result is asymptotic and conditional on the zero-rate finite-range tower and physical coordinate embedding.
ST628,proven_single_clock_three_channel_continuum_no_go,SingleClock_Continuum_NoGo,The no-go concerns one raw refinement clock; it does not contradict common finite spectral projectors or dimensionless duality.
ST629,proven_minimal_two_clock_class_continuum_architecture,Minimal_ChannelSpecific_Clock_Maps,Proportionality constants and physical seconds remain calibration inputs.
ST630,proven_rescaled_zero_rate_dispersion_convergence,ZeroRate_Rescaled_Dispersion_Convergence,The zero-rate tower and fixed circumference are added premises; convergence of symbols is not laboratory evidence.
ST631,strong_zero_rate_wave_tail_convergence,ZeroRate_WaveCone_Tail_Convergence,Finite grids retain analytic tails; the numerical sequence is not an outward uniform convergence proof.
ST632,proven_conditional_continuum_wave_operator_consistency,Conditional_Continuum_Wave_Operator_Theorem,"Consistency plus stability is a route to convergence; no strict selection of the tower, field ontology, or apparatus follows."
ST633,proven_conditional_three_functional_continuum_calculi,Conditional_Heat_Unitary_Continuum_Limits,The channel equations use different dimensional roles and operational state spaces despite the shared spatial symbol.
ST634,proven_duality_survives_but_wave_scaling_separates,DualDynamics_Continuum_Scaling_Incompatibility,This sharpens rather than weakens the common spectral theorem; channel-specific time maps remain mandatory.
ST635,proven_dimensionless_speed_plus_anchor_boundary,PhysicalSpeed_Anchor_and_SI_Boundary,Defining the meter by light propagation would make agreement circular; independent clock/ruler records are required for a predictive test.
ST636,proven_conditional_continuum_lightcone_mechanism,Conditional_LightCone_Emergence_Theorem,"The premises are not strict-sourced, and a scalar 1+1 wave cone is not observed 3+1 Lorentzian spacetime or electromagnetism."
ST637,proven_Lorentz_lightfield_obligation_separation,Lorentz_and_LightField_Obligation_Audit,No physical photon/light field is derived.
ST638,consolidated_refinement_calibration_no_go_with_conditional_bridge,RefinementCalibration_NoGo_Consolidation,"This is a no-go for inevitability under current axioms, not for all future FIN completions."
ST639,transition_and_algebra_frontiers_remain_open,Transition_and_Algebra_Frontier_Gate,Propagation progress does not close independent mathematical frontiers.
ST640,blocked_no_strict_physics_source_package,Strict_Physics_Source_Admission_Gate,"No bridge/role transfer, SM/GR, L_total, apparatus, or ToE closure."
ST641,blocked_no_independent_empirical_evidence,Independent_Evidence_Gate,Round six and the complete cycle are local analytic/computational work.
