program,status,object,boundary
ST7797,Declared,fin_application_ternary_gibbs_Objective,Hundred-round FDT audit.
ST7798,Audited,fin_application_ternary_gibbs_PriorEvidence,Hundred-round FDT audit.
ST7799,Constructed,fin_application_ternary_gibbs_TypedObject,Hundred-round FDT audit.
ST7800,Proven or scoped,fin_application_ternary_gibbs_Theorem,Hundred-round FDT audit.
ST7801,Recorded,fin_application_ternary_gibbs_Derivation,Hundred-round FDT audit.
ST7802,Retained,fin_application_ternary_gibbs_PositiveContent,Hundred-round FDT audit.
ST7803,Identified,fin_application_ternary_gibbs_FreeParameter,Hundred-round FDT audit.
ST7804,Constructed,fin_application_ternary_gibbs_Counterexample,Hundred-round FDT audit.
ST7805,Completed,fin_application_ternary_gibbs_SymmetryAudit,Hundred-round FDT audit.
ST7806,Completed,fin_application_ternary_gibbs_FDTTest,Hundred-round FDT audit.
ST7807,Classified,fin_application_ternary_gibbs_StrictStatus,Hundred-round FDT audit.
ST7808,Not established,fin_application_ternary_gibbs_PhysicalStatus,Hundred-round FDT audit.
ST7809,Installed,fin_application_ternary_gibbs_FalsificationRule,Hundred-round FDT audit.
ST7810,Round verdict,fin_application_ternary_gibbs_RoundVerdict,Hundred-round FDT audit.
ST7811,Recommendation,fin_application_ternary_gibbs_NextDependency,Hundred-round FDT audit.
