program,status,object,boundary
ST5202,Classified,spectral_action_section_Objective,Declared scope.
ST5203,Audited,spectral_action_section_Input,Prior strict/legacy packets.
ST5204,Constructed,spectral_action_section,Mathematical type separated.
ST5205,Proven or inherited,spectral_action_section_CoreStatement,Within declared class.
ST5206,Recorded,spectral_action_section_ProofMechanism,Finite theorem/counterexample/functorial argument.
ST5207,Retained,spectral_action_section_PositiveContent,No overpromotion.
ST5208,Retained,spectral_action_section_Counterexample,Alternative representative or symmetry orbit.
ST5209,Passed boundary,spectral_action_section_SymmetryTest,Invariant data do not select free orbit member.
ST5210,Proven boundary,spectral_action_section_RemovalTest,Removing extra structure restores ambiguity.
ST5211,Classified,spectral_action_section_StrictStatus,Only fiber-invariant content is strict.
ST5212,Not established,spectral_action_section_PhysicalStatus,Units/OA/evidence checked separately.
ST5213,Separated,spectral_action_section_LegacyStatus,No silent role transfer.
ST5214,Installed,spectral_action_section_FalsificationRule,Reject claim if it varies in the declared fiber.
ST5215,Round verdict,spectral_action_section_RoundVerdict,Adaptive output.
ST5216,Recommendation,spectral_action_section_NextDependency,Next theme follows from this boundary.
