program,status,object,boundary
ST7017,Declared,edge_rates_support_graph_Objective,Hundred-round FDT audit.
ST7018,Audited,edge_rates_support_graph_PriorEvidence,Hundred-round FDT audit.
ST7019,Constructed,edge_rates_support_graph_TypedObject,Hundred-round FDT audit.
ST7020,Proven or scoped,edge_rates_support_graph_Theorem,Hundred-round FDT audit.
ST7021,Recorded,edge_rates_support_graph_Derivation,Hundred-round FDT audit.
ST7022,Retained,edge_rates_support_graph_PositiveContent,Hundred-round FDT audit.
ST7023,Identified,edge_rates_support_graph_FreeParameter,Hundred-round FDT audit.
ST7024,Constructed,edge_rates_support_graph_Counterexample,Hundred-round FDT audit.
ST7025,Completed,edge_rates_support_graph_SymmetryAudit,Hundred-round FDT audit.
ST7026,Completed,edge_rates_support_graph_FDTTest,Hundred-round FDT audit.
ST7027,Classified,edge_rates_support_graph_StrictStatus,Hundred-round FDT audit.
ST7028,Not established,edge_rates_support_graph_PhysicalStatus,Hundred-round FDT audit.
ST7029,Installed,edge_rates_support_graph_FalsificationRule,Hundred-round FDT audit.
ST7030,Round verdict,edge_rates_support_graph_RoundVerdict,Hundred-round FDT audit.
ST7031,Recommendation,edge_rates_support_graph_NextDependency,Hundred-round FDT audit.
