program,status,object,boundary
ST1422,constructed_full_record_likelihood_ratio_e_process,LikelihoodRatio_EProcess,Simple frozen hypotheses only.
ST1423,proven_E_n_is_nonnegative_mean_one_martingale_under_C,MartingaleUnderClassical,IID simple null.
ST1424,proven_inverse_likelihood_is_mean_one_martingale_under_Q,ReverseMartingaleUnderQuantum,IID simple alternative.
ST1425,proven_symmetric_anytime_error_bounds_by_Ville,VilleAnytimeBounds,Stopping rule may be data-dependent.
ST1426,proven_expected_log_likelihood_growth_rates,ExpectedLogGrowth,Full vertex/distance record.
ST1427,constructed_Wald_scale_stopping_length_estimates,ApproximateStoppingLengths,Ignores overshoot and is not a guarantee.
ST1428,proven_full_record_has_larger_expected_growth_than_binary_return,FullVsBinarySequentialGain,Frozen models.
ST1429,proven_optional_stopping_is_safe_for_declared_simple_e_process,OptionalStoppingSafety,No fixed sample size needed for Type-I control.
ST1430,proven_plug_in_maximized_nuisance_likelihood_is_not_automatically_an_e_process,CompositePluginWarning,Composite null/alternative warning.
ST1431,constructed_valid_composite_extension_requirements,CompositeEProcessRequirement,Future work.
ST1432,constructed_protocol_10_99_freeze,Protocol1099Freeze,Includes interval and sequential upgrades.
ST1433,proven_protocol_passes_sequential_validator,SequentialValidator,Local schema test.
ST1434,synthetic_sequential_fixtures_stop_on_correct_boundaries,SyntheticSequentialFixtures,"Random code fixtures, not evidence."
ST1435,blocked_no_independent_registration_or_nature_sequence,CustodyBoundary,Protocol readiness only.
ST1436,recommended_ST1437_ST1451,RoundFive_Recommendation,Final theorem/status/roadmap round.
