program,status,object,boundary
ST8007,Declared,hierarchy_scale_coarse_traffic_Objective,Hundred-round FDT audit.
ST8008,Audited,hierarchy_scale_coarse_traffic_PriorEvidence,Hundred-round FDT audit.
ST8009,Constructed,hierarchy_scale_coarse_traffic_TypedObject,Hundred-round FDT audit.
ST8010,Proven or scoped,hierarchy_scale_coarse_traffic_Theorem,Hundred-round FDT audit.
ST8011,Recorded,hierarchy_scale_coarse_traffic_Derivation,Hundred-round FDT audit.
ST8012,Retained,hierarchy_scale_coarse_traffic_PositiveContent,Hundred-round FDT audit.
ST8013,Identified,hierarchy_scale_coarse_traffic_FreeParameter,Hundred-round FDT audit.
ST8014,Constructed,hierarchy_scale_coarse_traffic_Counterexample,Hundred-round FDT audit.
ST8015,Completed,hierarchy_scale_coarse_traffic_SymmetryAudit,Hundred-round FDT audit.
ST8016,Completed,hierarchy_scale_coarse_traffic_FDTTest,Hundred-round FDT audit.
ST8017,Classified,hierarchy_scale_coarse_traffic_StrictStatus,Hundred-round FDT audit.
ST8018,Not established,hierarchy_scale_coarse_traffic_PhysicalStatus,Hundred-round FDT audit.
ST8019,Installed,hierarchy_scale_coarse_traffic_FalsificationRule,Hundred-round FDT audit.
ST8020,Round verdict,hierarchy_scale_coarse_traffic_RoundVerdict,Hundred-round FDT audit.
ST8021,Recommendation,hierarchy_scale_coarse_traffic_NextDependency,Hundred-round FDT audit.
