program,status,object,boundary
ST5727,Declared,probability_selection_mixture_not_member_Objective,Fifty-round master audit.
ST5728,Audited,probability_selection_mixture_not_member_EvidenceIntake,Fifty-round master audit.
ST5729,Constructed,probability_selection_mixture_not_member_TypedCandidate,Fifty-round master audit.
ST5730,Proven or scoped,probability_selection_mixture_not_member_Theorem,Fifty-round master audit.
ST5731,Recorded,probability_selection_mixture_not_member_ProofIdea,Fifty-round master audit.
ST5732,Retained,probability_selection_mixture_not_member_PositiveResult,Fifty-round master audit.
ST5733,Constructed,probability_selection_mixture_not_member_Counterexample,Fifty-round master audit.
ST5734,Completed,probability_selection_mixture_not_member_SymmetryAudit,Fifty-round master audit.
ST5735,Completed,probability_selection_mixture_not_member_VariationalAudit,Fifty-round master audit.
ST5736,Completed,probability_selection_mixture_not_member_ProbabilityAudit,Fifty-round master audit.
ST5737,Completed,probability_selection_mixture_not_member_DynamicAudit,Fifty-round master audit.
ST5738,Classified,probability_selection_mixture_not_member_StrictBoundary,Fifty-round master audit.
ST5739,Not established,probability_selection_mixture_not_member_PhysicalBoundary,Fifty-round master audit.
ST5740,Round verdict,probability_selection_mixture_not_member_RoundVerdict,Fifty-round master audit.
ST5741,Recommendation,probability_selection_mixture_not_member_NextDependency,Fifty-round master audit.
